file	lang1	lang2	translation pairs
ctz.zip:tsv/ctz/ctz-prg.tsv	ctz	prg	720
ctz.zip:tsv/ctz/ctz-pry.tsv	ctz	pry	2638
ctz.zip:tsv/ctz/ctz-pt.tsv	ctz	pt	2020
ctz.zip:tsv/ctz/ctz-pue.tsv	ctz	pue	910
ctz.zip:tsv/ctz/ctz-pui.tsv	ctz	pui	1419
ctz.zip:tsv/ctz/ctz-ram.tsv	ctz	ram	237
ctz.zip:tsv/ctz/ctz-rap.tsv	ctz	rap	1621
ctz.zip:tsv/ctz/ctz-rbb.tsv	ctz	rbb	1248
ctz.zip:tsv/ctz/ctz-rmy.tsv	ctz	rmy	1988
ctz.zip:tsv/ctz/ctz-ro.tsv	ctz	ro	1498
ctz.zip:tsv/ctz/ctz-rtm.tsv	ctz	rtm	1651
ctz.zip:tsv/ctz/ctz-ru.tsv	ctz	ru	2053
ctz.zip:tsv/ctz/ctz-rut.tsv	ctz	rut	8885
ctz.zip:tsv/ctz/ctz-sa.tsv	ctz	sa	3251
ctz.zip:tsv/ctz/ctz-sap.tsv	ctz	sap	2154
ctz.zip:tsv/ctz/ctz-scb.tsv	ctz	scb	123
ctz.zip:tsv/ctz/ctz-se.tsv	ctz	se	1646
ctz.zip:tsv/ctz/ctz-sei.tsv	ctz	sei	1564
ctz.zip:tsv/ctz/ctz-sel.tsv	ctz	sel	1506
ctz.zip:tsv/ctz/ctz-sga.tsv	ctz	sga	1659
ctz.zip:tsv/ctz/ctz-sh.tsv	ctz	sh	2406
ctz.zip:tsv/ctz/ctz-shb.tsv	ctz	shb	1240
ctz.zip:tsv/ctz/ctz-shn.tsv	ctz	shn	4089
ctz.zip:tsv/ctz/ctz-shp.tsv	ctz	shp	1648
ctz.zip:tsv/ctz/ctz-sja.tsv	ctz	sja	1343
ctz.zip:tsv/ctz/ctz-snn.tsv	ctz	snn	1412
ctz.zip:tsv/ctz/ctz-sou.tsv	ctz	sou	3299
ctz.zip:tsv/ctz/ctz-srq.tsv	ctz	srq	1409
ctz.zip:tsv/ctz/ctz-sv.tsv	ctz	sv	2526
ctz.zip:tsv/ctz/ctz-swi.tsv	ctz	swi	1876
ctz.zip:tsv/ctz/ctz-sxm.tsv	ctz	sxm	1498
ctz.zip:tsv/ctz/ctz-syo.tsv	ctz	syo	1340
ctz.zip:tsv/ctz/ctz-ta.tsv	ctz	ta	1490
ctz.zip:tsv/ctz/ctz-tab.tsv	ctz	tab	4235
ctz.zip:tsv/ctz/ctz-tdd.tsv	ctz	tdd	1663
ctz.zip:tsv/ctz/ctz-te.tsv	ctz	te	5067
ctz.zip:tsv/ctz/ctz-teh.tsv	ctz	teh	1083
ctz.zip:tsv/ctz/ctz-th.tsv	ctz	th	2113
ctz.zip:tsv/ctz/ctz-thm.tsv	ctz	thm	1078
ctz.zip:tsv/ctz/ctz-tin.tsv	ctz	tin	1926
ctz.zip:tsv/ctz/ctz-tkr.tsv	ctz	tkr	3402
ctz.zip:tsv/ctz/ctz-tli.tsv	ctz	tli	1568
ctz.zip:tsv/ctz/ctz-tna.tsv	ctz	tna	1497
ctz.zip:tsv/ctz/ctz-to.tsv	ctz	to	2119
ctz.zip:tsv/ctz/ctz-tob.tsv	ctz	tob	1674
ctz.zip:tsv/ctz/ctz-tpy.tsv	ctz	tpy	810
ctz.zip:tsv/ctz/ctz-trn.tsv	ctz	trn	1108
ctz.zip:tsv/ctz/ctz-tsi.tsv	ctz	tsi	960
ctz.zip:tsv/ctz/ctz-tue.tsv	ctz	tue	1284
ctz.zip:tsv/ctz/ctz-txb.tsv	ctz	txb	1135
ctz.zip:tsv/ctz/ctz-tyh.tsv	ctz	tyh	1193
ctz.zip:tsv/ctz/ctz-udi.tsv	ctz	udi	1602
ctz.zip:tsv/ctz/ctz-udm.tsv	ctz	udm	1710
ctz.zip:tsv/ctz/ctz-vi.tsv	ctz	vi	1326
ctz.zip:tsv/ctz/ctz-wap.tsv	ctz	wap	1418
ctz.zip:tsv/ctz/ctz-wau.tsv	ctz	wau	1522
ctz.zip:tsv/ctz/ctz-waw.tsv	ctz	waw	1253
ctz.zip:tsv/ctz/ctz-wbm.tsv	ctz	wbm	1634
ctz.zip:tsv/ctz/ctz-wca.tsv	ctz	wca	1144
ctz.zip:tsv/ctz/ctz-xto.tsv	ctz	xto	782
ctz.zip:tsv/ctz/ctz-yaa.tsv	ctz	yaa	1640
ctz.zip:tsv/ctz/ctz-yad.tsv	ctz	yad	2184
ctz.zip:tsv/ctz/ctz-yae.tsv	ctz	yae	1406
ctz.zip:tsv/ctz/ctz-yag.tsv	ctz	yag	862
ctz.zip:tsv/ctz/ctz-yau.tsv	ctz	yau	1180
ctz.zip:tsv/ctz/ctz-ydd.tsv	ctz	ydd	2182
ctz.zip:tsv/ctz/ctz-yln.tsv	ctz	yln	1348
ctz.zip:tsv/ctz/ctz-yrk.tsv	ctz	yrk	1452
ctz.zip:tsv/ctz/ctz-yvt.tsv	ctz	yvt	983
ctz.zip:tsv/ctz/ctz-yzg.tsv	ctz	yzg	1385
ctz.zip:tsv/ctz/ctz-zgn.tsv	ctz	zgn	3776
ctz.zip:tsv/ctz/ctz-zng.tsv	ctz	zng	2701
ctz.zip:tsv/ctz/ctz-zun.tsv	ctz	zun	1189
ctz.zip:tsv/ctz/ctz-zzj.tsv	ctz	zzj	2035
cu.zip:tsv/cu/cu-cuj.tsv	cu	cuj	529
cu.zip:tsv/cu/cu-cy.tsv	cu	cy	2079
cu.zip:tsv/cu/cu-cyb.tsv	cu	cyb	1155
cu.zip:tsv/cu/cu-da.tsv	cu	da	1605
cu.zip:tsv/cu/cu-dar.tsv	cu	dar	25698
cu.zip:tsv/cu/cu-dcr.tsv	cu	dcr	1036
cu.zip:tsv/cu/cu-ddo.tsv	cu	ddo	2900
cu.zip:tsv/cu/cu-de.tsv	cu	de	1879
cu.zip:tsv/cu/cu-ekk.tsv	cu	ekk	1638
cu.zip:tsv/cu/cu-el.tsv	cu	el	1684
cu.zip:tsv/cu/cu-elx.tsv	cu	elx	916
cu.zip:tsv/cu/cu-emp.tsv	cu	emp	742
cu.zip:tsv/cu/cu-en.tsv	cu	en	1528
cu.zip:tsv/cu/cu-enm.tsv	cu	enm	2212
cu.zip:tsv/cu/cu-es.tsv	cu	es	1714
cu.zip:tsv/cu/cu-ese.tsv	cu	ese	1674
cu.zip:tsv/cu/cu-eu.tsv	cu	eu	1507
cu.zip:tsv/cu/cu-fi.tsv	cu	fi	1698
cu.zip:tsv/cu/cu-fr.tsv	cu	fr	1593
cu.zip:tsv/cu/cu-ga.tsv	cu	ga	2439
cu.zip:tsv/cu/cu-gdo.tsv	cu	gdo	1472
cu.zip:tsv/cu/cu-ghl.tsv	cu	ghl	1082
cu.zip:tsv/cu/cu-gin.tsv	cu	gin	1709
cu.zip:tsv/cu/cu-giq.tsv	cu	giq	988
cu.zip:tsv/cu/cu-gmh.tsv	cu	gmh	2196
cu.zip:tsv/cu/cu-goh.tsv	cu	goh	5788
cu.zip:tsv/cu/cu-got.tsv	cu	got	1327
cu.zip:tsv/cu/cu-gqu.tsv	cu	gqu	1070
cu.zip:tsv/cu/cu-grc.tsv	cu	grc	2282
cu.zip:tsv/cu/cu-guc.tsv	cu	guc	942
cu.zip:tsv/cu/cu-gug.tsv	cu	gug	1866
cu.zip:tsv/cu/cu-gui.tsv	cu	gui	1382
cu.zip:tsv/cu/cu-guq.tsv	cu	guq	954
cu.zip:tsv/cu/cu-ha.tsv	cu	ha	1666
cu.zip:tsv/cu/cu-haw.tsv	cu	haw	2741
cu.zip:tsv/cu/cu-hdn.tsv	cu	hdn	1094
cu.zip:tsv/cu/cu-hi.tsv	cu	hi	3131
cu.zip:tsv/cu/cu-hit.tsv	cu	hit	1336
cu.zip:tsv/cu/cu-hu.tsv	cu	hu	1570
cu.zip:tsv/cu/cu-huj.tsv	cu	huj	1237
cu.zip:tsv/cu/cu-huo.tsv	cu	huo	986
cu.zip:tsv/cu/cu-huz.tsv	cu	huz	1485
cu.zip:tsv/cu/cu-hy.tsv	cu	hy	3591
cu.zip:tsv/cu/cu-ign.tsv	cu	ign	1162
cu.zip:tsv/cu/cu-inh.tsv	cu	inh	1461
cu.zip:tsv/cu/cu-it.tsv	cu	it	1457
cu.zip:tsv/cu/cu-ito.tsv	cu	ito	974
cu.zip:tsv/cu/cu-jam.tsv	cu	jam	1566
cu.zip:tsv/cu/cu-jdt.tsv	cu	jdt	2234
cu.zip:tsv/cu/cu-kap.tsv	cu	kap	5822
cu.zip:tsv/cu/cu-kca.tsv	cu	kca	1387
cu.zip:tsv/cu/cu-kgp.tsv	cu	kgp	1761
cu.zip:tsv/cu/cu-kha.tsv	cu	kha	1247
cu.zip:tsv/cu/cu-khb.tsv	cu	khb	1316
cu.zip:tsv/cu/cu-khv.tsv	cu	khv	4656
cu.zip:tsv/cu/cu-kjj.tsv	cu	kjj	1576
cu.zip:tsv/cu/cu-kkh.tsv	cu	kkh	1458
cu.zip:tsv/cu/cu-kmc.tsv	cu	kmc	1341
cu.zip:tsv/cu/cu-knt.tsv	cu	knt	1075
cu.zip:tsv/cu/cu-kpj.tsv	cu	kpj	612
cu.zip:tsv/cu/cu-kpt.tsv	cu	kpt	2924
cu.zip:tsv/cu/cu-kpv.tsv	cu	kpv	1741
cu.zip:tsv/cu/cu-kry.tsv	cu	kry	1464
cu.zip:tsv/cu/cu-kum.tsv	cu	kum	9235
cu.zip:tsv/cu/cu-kuz.tsv	cu	kuz	956
cu.zip:tsv/cu/cu-kva.tsv	cu	kva	1494
cu.zip:tsv/cu/cu-kxm.tsv	cu	kxm	978
cu.zip:tsv/cu/cu-kyh.tsv	cu	kyh	875
cu.zip:tsv/cu/cu-la.tsv	cu	la	2012
cu.zip:tsv/cu/cu-lbc.tsv	cu	lbc	1342
cu.zip:tsv/cu/cu-lbe.tsv	cu	lbe	5622
cu.zip:tsv/cu/cu-leg.tsv	cu	leg	1059
cu.zip:tsv/cu/cu-lez.tsv	cu	lez	4476
cu.zip:tsv/cu/cu-lic.tsv	cu	lic	1224
cu.zip:tsv/cu/cu-lt.tsv	cu	lt	1922
cu.zip:tsv/cu/cu-lv.tsv	cu	lv	1601
cu.zip:tsv/cu/cu-mbc.tsv	cu	mbc	923
cu.zip:tsv/cu/cu-mca.tsv	cu	mca	994
cu.zip:tsv/cu/cu-mch.tsv	cu	mch	451
cu.zip:tsv/cu/cu-mhr.tsv	cu	mhr	1414
cu.zip:tsv/cu/cu-mi.tsv	cu	mi	2307
cu.zip:tsv/cu/cu-mlm.tsv	cu	mlm	1104
cu.zip:tsv/cu/cu-mmd.tsv	cu	mmd	1136
cu.zip:tsv/cu/cu-mml.tsv	cu	mml	2204
cu.zip:tsv/cu/cu-mns.tsv	cu	mns	1419
cu.zip:tsv/cu/cu-moc.tsv	cu	moc	1172
cu.zip:tsv/cu/cu-mot.tsv	cu	mot	460
cu.zip:tsv/cu/cu-mqm.tsv	cu	mqm	1193
cu.zip:tsv/cu/cu-mr.tsv	cu	mr	3080
cu.zip:tsv/cu/cu-mra.tsv	cu	mra	886
cu.zip:tsv/cu/cu-myu.tsv	cu	myu	583
cu.zip:tsv/cu/cu-myv.tsv	cu	myv	1268
cu.zip:tsv/cu/cu-mzh.tsv	cu	mzh	1121
cu.zip:tsv/cu/cu-mzp.tsv	cu	mzp	1048
cu.zip:tsv/cu/cu-ne.tsv	cu	ne	1091
cu.zip:tsv/cu/cu-nl.tsv	cu	nl	1790
cu.zip:tsv/cu/cu-nod.tsv	cu	nod	1219
cu.zip:tsv/cu/cu-nog.tsv	cu	nog	1979
cu.zip:tsv/cu/cu-non.tsv	cu	non	2047
cu.zip:tsv/cu/cu-nuk.tsv	cu	nuk	1022
cu.zip:tsv/cu/cu-nut.tsv	cu	nut	1233
cu.zip:tsv/cu/cu-oar.tsv	cu	oar	2103
cu.zip:tsv/cu/cu-ona.tsv	cu	ona	871
cu.zip:tsv/cu/cu-os.tsv	cu	os	2409
cu.zip:tsv/cu/cu-oym.tsv	cu	oym	1188
cu.zip:tsv/cu/cu-pav.tsv	cu	pav	293
cu.zip:tsv/cu/cu-pbb.tsv	cu	pbb	1179
cu.zip:tsv/cu/cu-pbh.tsv	cu	pbh	1052
cu.zip:tsv/cu/cu-pcb.tsv	cu	pcb	1074
cu.zip:tsv/cu/cu-pcp.tsv	cu	pcp	107
cu.zip:tsv/cu/cu-pes.tsv	cu	pes	1588
cu.zip:tsv/cu/cu-pl.tsv	cu	pl	2133
cu.zip:tsv/cu/cu-plg.tsv	cu	plg	1182
cu.zip:tsv/cu/cu-plj.tsv	cu	plj	1126
cu.zip:tsv/cu/cu-ply.tsv	cu	ply	1015
cu.zip:tsv/cu/cu-pmt.tsv	cu	pmt	1402
cu.zip:tsv/cu/cu-pnb.tsv	cu	pnb	1609
cu.zip:tsv/cu/cu-pnx.tsv	cu	pnx	1130
cu.zip:tsv/cu/cu-prg.tsv	cu	prg	652
cu.zip:tsv/cu/cu-pry.tsv	cu	pry	2054
cu.zip:tsv/cu/cu-pt.tsv	cu	pt	1599
cu.zip:tsv/cu/cu-pue.tsv	cu	pue	762
cu.zip:tsv/cu/cu-pui.tsv	cu	pui	1147
cu.zip:tsv/cu/cu-ram.tsv	cu	ram	229
cu.zip:tsv/cu/cu-rap.tsv	cu	rap	1290
cu.zip:tsv/cu/cu-rbb.tsv	cu	rbb	1007
cu.zip:tsv/cu/cu-rmy.tsv	cu	rmy	1582
cu.zip:tsv/cu/cu-ro.tsv	cu	ro	1670
cu.zip:tsv/cu/cu-rtm.tsv	cu	rtm	1283
cu.zip:tsv/cu/cu-ru.tsv	cu	ru	1758
cu.zip:tsv/cu/cu-rut.tsv	cu	rut	7080
cu.zip:tsv/cu/cu-sa.tsv	cu	sa	2874
cu.zip:tsv/cu/cu-sap.tsv	cu	sap	1672
cu.zip:tsv/cu/cu-scb.tsv	cu	scb	91
cu.zip:tsv/cu/cu-se.tsv	cu	se	1345
cu.zip:tsv/cu/cu-sei.tsv	cu	sei	1241
cu.zip:tsv/cu/cu-sel.tsv	cu	sel	1216
cu.zip:tsv/cu/cu-sga.tsv	cu	sga	1910
cu.zip:tsv/cu/cu-sh.tsv	cu	sh	2029
cu.zip:tsv/cu/cu-shb.tsv	cu	shb	988
cu.zip:tsv/cu/cu-shn.tsv	cu	shn	3198
cu.zip:tsv/cu/cu-shp.tsv	cu	shp	1355
cu.zip:tsv/cu/cu-sja.tsv	cu	sja	1064
cu.zip:tsv/cu/cu-snn.tsv	cu	snn	1169
cu.zip:tsv/cu/cu-sou.tsv	cu	sou	2525
cu.zip:tsv/cu/cu-srq.tsv	cu	srq	1196
cu.zip:tsv/cu/cu-sv.tsv	cu	sv	2033
cu.zip:tsv/cu/cu-swi.tsv	cu	swi	1477
cu.zip:tsv/cu/cu-sxm.tsv	cu	sxm	1177
cu.zip:tsv/cu/cu-syo.tsv	cu	syo	1057
cu.zip:tsv/cu/cu-ta.tsv	cu	ta	1179
cu.zip:tsv/cu/cu-tab.tsv	cu	tab	3365
cu.zip:tsv/cu/cu-tdd.tsv	cu	tdd	1309
cu.zip:tsv/cu/cu-te.tsv	cu	te	4373
cu.zip:tsv/cu/cu-teh.tsv	cu	teh	883
cu.zip:tsv/cu/cu-th.tsv	cu	th	1644
cu.zip:tsv/cu/cu-thm.tsv	cu	thm	827
cu.zip:tsv/cu/cu-tin.tsv	cu	tin	1563
cu.zip:tsv/cu/cu-tkr.tsv	cu	tkr	2686
cu.zip:tsv/cu/cu-tli.tsv	cu	tli	1404
cu.zip:tsv/cu/cu-tna.tsv	cu	tna	1207
cu.zip:tsv/cu/cu-to.tsv	cu	to	1761
cu.zip:tsv/cu/cu-tob.tsv	cu	tob	1346
cu.zip:tsv/cu/cu-tpy.tsv	cu	tpy	658
cu.zip:tsv/cu/cu-trn.tsv	cu	trn	940
cu.zip:tsv/cu/cu-tsi.tsv	cu	tsi	869
cu.zip:tsv/cu/cu-tue.tsv	cu	tue	1007
cu.zip:tsv/cu/cu-txb.tsv	cu	txb	1032
cu.zip:tsv/cu/cu-tyh.tsv	cu	tyh	924
cu.zip:tsv/cu/cu-udi.tsv	cu	udi	1287
cu.zip:tsv/cu/cu-udm.tsv	cu	udm	1390
cu.zip:tsv/cu/cu-vi.tsv	cu	vi	970
cu.zip:tsv/cu/cu-wap.tsv	cu	wap	1100
cu.zip:tsv/cu/cu-wau.tsv	cu	wau	1180
cu.zip:tsv/cu/cu-waw.tsv	cu	waw	1008
cu.zip:tsv/cu/cu-wbm.tsv	cu	wbm	1299
cu.zip:tsv/cu/cu-wca.tsv	cu	wca	919
cu.zip:tsv/cu/cu-xto.tsv	cu	xto	745
cu.zip:tsv/cu/cu-yaa.tsv	cu	yaa	1269
cu.zip:tsv/cu/cu-yad.tsv	cu	yad	1754
cu.zip:tsv/cu/cu-yae.tsv	cu	yae	1076
cu.zip:tsv/cu/cu-yag.tsv	cu	yag	728
cu.zip:tsv/cu/cu-yau.tsv	cu	yau	878
cu.zip:tsv/cu/cu-ydd.tsv	cu	ydd	1731
cu.zip:tsv/cu/cu-yln.tsv	cu	yln	1067
cu.zip:tsv/cu/cu-yrk.tsv	cu	yrk	1196
cu.zip:tsv/cu/cu-yvt.tsv	cu	yvt	805
cu.zip:tsv/cu/cu-yzg.tsv	cu	yzg	1080
cu.zip:tsv/cu/cu-zgn.tsv	cu	zgn	2962
cu.zip:tsv/cu/cu-zng.tsv	cu	zng	2220
cu.zip:tsv/cu/cu-zun.tsv	cu	zun	967
cu.zip:tsv/cu/cu-zzj.tsv	cu	zzj	1602
cuj.zip:tsv/cuj/cuj-cy.tsv	cuj	cy	937
cuj.zip:tsv/cuj/cuj-cyb.tsv	cuj	cyb	659
cuj.zip:tsv/cuj/cuj-da.tsv	cuj	da	669
cuj.zip:tsv/cuj/cuj-dar.tsv	cuj	dar	11452
cuj.zip:tsv/cuj/cuj-dcr.tsv	cuj	dcr	475
cuj.zip:tsv/cuj/cuj-ddo.tsv	cuj	ddo	1274
cuj.zip:tsv/cuj/cuj-de.tsv	cuj	de	815
cuj.zip:tsv/cuj/cuj-ekk.tsv	cuj	ekk	680
cuj.zip:tsv/cuj/cuj-el.tsv	cuj	el	757
cuj.zip:tsv/cuj/cuj-elx.tsv	cuj	elx	401
cuj.zip:tsv/cuj/cuj-emp.tsv	cuj	emp	486
cuj.zip:tsv/cuj/cuj-en.tsv	cuj	en	655
cuj.zip:tsv/cuj/cuj-enm.tsv	cuj	enm	867
cuj.zip:tsv/cuj/cuj-es.tsv	cuj	es	734
cuj.zip:tsv/cuj/cuj-ese.tsv	cuj	ese	1034
cuj.zip:tsv/cuj/cuj-eu.tsv	cuj	eu	620
cuj.zip:tsv/cuj/cuj-fi.tsv	cuj	fi	717
cuj.zip:tsv/cuj/cuj-fr.tsv	cuj	fr	704
cuj.zip:tsv/cuj/cuj-ga.tsv	cuj	ga	1091
cuj.zip:tsv/cuj/cuj-gdo.tsv	cuj	gdo	632
cuj.zip:tsv/cuj/cuj-ghl.tsv	cuj	ghl	517
cuj.zip:tsv/cuj/cuj-gin.tsv	cuj	gin	711
cuj.zip:tsv/cuj/cuj-giq.tsv	cuj	giq	495
cuj.zip:tsv/cuj/cuj-gmh.tsv	cuj	gmh	852
cuj.zip:tsv/cuj/cuj-goh.tsv	cuj	goh	1691
cuj.zip:tsv/cuj/cuj-got.tsv	cuj	got	426
cuj.zip:tsv/cuj/cuj-gqu.tsv	cuj	gqu	527
cuj.zip:tsv/cuj/cuj-grc.tsv	cuj	grc	958
cuj.zip:tsv/cuj/cuj-guc.tsv	cuj	guc	519
cuj.zip:tsv/cuj/cuj-gug.tsv	cuj	gug	811
cuj.zip:tsv/cuj/cuj-gui.tsv	cuj	gui	754
cuj.zip:tsv/cuj/cuj-guq.tsv	cuj	guq	513
cuj.zip:tsv/cuj/cuj-ha.tsv	cuj	ha	682
cuj.zip:tsv/cuj/cuj-haw.tsv	cuj	haw	1259
cuj.zip:tsv/cuj/cuj-hdn.tsv	cuj	hdn	637
cuj.zip:tsv/cuj/cuj-hi.tsv	cuj	hi	1467
cuj.zip:tsv/cuj/cuj-hit.tsv	cuj	hit	586
cuj.zip:tsv/cuj/cuj-hu.tsv	cuj	hu	661
cuj.zip:tsv/cuj/cuj-huj.tsv	cuj	huj	569
cuj.zip:tsv/cuj/cuj-huo.tsv	cuj	huo	508
cuj.zip:tsv/cuj/cuj-huz.tsv	cuj	huz	658
cuj.zip:tsv/cuj/cuj-hy.tsv	cuj	hy	1523
cuj.zip:tsv/cuj/cuj-ign.tsv	cuj	ign	651
cuj.zip:tsv/cuj/cuj-inh.tsv	cuj	inh	655
cuj.zip:tsv/cuj/cuj-it.tsv	cuj	it	672
cuj.zip:tsv/cuj/cuj-ito.tsv	cuj	ito	556
cuj.zip:tsv/cuj/cuj-jam.tsv	cuj	jam	687
cuj.zip:tsv/cuj/cuj-jdt.tsv	cuj	jdt	926
cuj.zip:tsv/cuj/cuj-kap.tsv	cuj	kap	2475
cuj.zip:tsv/cuj/cuj-kca.tsv	cuj	kca	614
cuj.zip:tsv/cuj/cuj-kgp.tsv	cuj	kgp	851
cuj.zip:tsv/cuj/cuj-kha.tsv	cuj	kha	582
cuj.zip:tsv/cuj/cuj-khb.tsv	cuj	khb	624
cuj.zip:tsv/cuj/cuj-khv.tsv	cuj	khv	1988
cuj.zip:tsv/cuj/cuj-kjj.tsv	cuj	kjj	714
cuj.zip:tsv/cuj/cuj-kkh.tsv	cuj	kkh	643
cuj.zip:tsv/cuj/cuj-kmc.tsv	cuj	kmc	603
cuj.zip:tsv/cuj/cuj-knt.tsv	cuj	knt	580
cuj.zip:tsv/cuj/cuj-kpj.tsv	cuj	kpj	350
cuj.zip:tsv/cuj/cuj-kpt.tsv	cuj	kpt	1296
cuj.zip:tsv/cuj/cuj-kpv.tsv	cuj	kpv	747
cuj.zip:tsv/cuj/cuj-kry.tsv	cuj	kry	660
cuj.zip:tsv/cuj/cuj-kum.tsv	cuj	kum	4048
cuj.zip:tsv/cuj/cuj-kuz.tsv	cuj	kuz	643
cuj.zip:tsv/cuj/cuj-kva.tsv	cuj	kva	690
cuj.zip:tsv/cuj/cuj-kxm.tsv	cuj	kxm	479
cuj.zip:tsv/cuj/cuj-kyh.tsv	cuj	kyh	494
cuj.zip:tsv/cuj/cuj-la.tsv	cuj	la	831
cuj.zip:tsv/cuj/cuj-lbc.tsv	cuj	lbc	607
cuj.zip:tsv/cuj/cuj-lbe.tsv	cuj	lbe	2488
cuj.zip:tsv/cuj/cuj-leg.tsv	cuj	leg	537
cuj.zip:tsv/cuj/cuj-lez.tsv	cuj	lez	1925
cuj.zip:tsv/cuj/cuj-lic.tsv	cuj	lic	587
cuj.zip:tsv/cuj/cuj-lt.tsv	cuj	lt	794
cuj.zip:tsv/cuj/cuj-lv.tsv	cuj	lv	717
cuj.zip:tsv/cuj/cuj-mbc.tsv	cuj	mbc	515
cuj.zip:tsv/cuj/cuj-mca.tsv	cuj	mca	526
cuj.zip:tsv/cuj/cuj-mch.tsv	cuj	mch	295
cuj.zip:tsv/cuj/cuj-mhr.tsv	cuj	mhr	611
cuj.zip:tsv/cuj/cuj-mi.tsv	cuj	mi	1078
cuj.zip:tsv/cuj/cuj-mlm.tsv	cuj	mlm	562
cuj.zip:tsv/cuj/cuj-mmd.tsv	cuj	mmd	559
cuj.zip:tsv/cuj/cuj-mml.tsv	cuj	mml	1046
cuj.zip:tsv/cuj/cuj-mns.tsv	cuj	mns	637
cuj.zip:tsv/cuj/cuj-moc.tsv	cuj	moc	554
cuj.zip:tsv/cuj/cuj-mot.tsv	cuj	mot	402
cuj.zip:tsv/cuj/cuj-mqm.tsv	cuj	mqm	758
cuj.zip:tsv/cuj/cuj-mr.tsv	cuj	mr	1370
cuj.zip:tsv/cuj/cuj-mra.tsv	cuj	mra	493
cuj.zip:tsv/cuj/cuj-myu.tsv	cuj	myu	404
cuj.zip:tsv/cuj/cuj-myv.tsv	cuj	myv	587
cuj.zip:tsv/cuj/cuj-mzh.tsv	cuj	mzh	541
cuj.zip:tsv/cuj/cuj-mzp.tsv	cuj	mzp	497
cuj.zip:tsv/cuj/cuj-ne.tsv	cuj	ne	498
cuj.zip:tsv/cuj/cuj-nl.tsv	cuj	nl	731
cuj.zip:tsv/cuj/cuj-nod.tsv	cuj	nod	563
cuj.zip:tsv/cuj/cuj-nog.tsv	cuj	nog	813
cuj.zip:tsv/cuj/cuj-non.tsv	cuj	non	626
cuj.zip:tsv/cuj/cuj-nuk.tsv	cuj	nuk	638
cuj.zip:tsv/cuj/cuj-nut.tsv	cuj	nut	578
cuj.zip:tsv/cuj/cuj-oar.tsv	cuj	oar	793
cuj.zip:tsv/cuj/cuj-ona.tsv	cuj	ona	472
cuj.zip:tsv/cuj/cuj-os.tsv	cuj	os	1000
cuj.zip:tsv/cuj/cuj-oym.tsv	cuj	oym	636
cuj.zip:tsv/cuj/cuj-pav.tsv	cuj	pav	209
cuj.zip:tsv/cuj/cuj-pbb.tsv	cuj	pbb	566
cuj.zip:tsv/cuj/cuj-pbh.tsv	cuj	pbh	558
cuj.zip:tsv/cuj/cuj-pcb.tsv	cuj	pcb	529
cuj.zip:tsv/cuj/cuj-pcp.tsv	cuj	pcp	114
cuj.zip:tsv/cuj/cuj-pes.tsv	cuj	pes	667
cuj.zip:tsv/cuj/cuj-pl.tsv	cuj	pl	843
cuj.zip:tsv/cuj/cuj-plg.tsv	cuj	plg	567
cuj.zip:tsv/cuj/cuj-plj.tsv	cuj	plj	555
cuj.zip:tsv/cuj/cuj-ply.tsv	cuj	ply	536
cuj.zip:tsv/cuj/cuj-pmt.tsv	cuj	pmt	819
cuj.zip:tsv/cuj/cuj-pnb.tsv	cuj	pnb	759
cuj.zip:tsv/cuj/cuj-pnx.tsv	cuj	pnx	543
cuj.zip:tsv/cuj/cuj-prg.tsv	cuj	prg	305
cuj.zip:tsv/cuj/cuj-pry.tsv	cuj	pry	1043
cuj.zip:tsv/cuj/cuj-pt.tsv	cuj	pt	731
cuj.zip:tsv/cuj/cuj-pue.tsv	cuj	pue	452
cuj.zip:tsv/cuj/cuj-pui.tsv	cuj	pui	562
cuj.zip:tsv/cuj/cuj-ram.tsv	cuj	ram	191
cuj.zip:tsv/cuj/cuj-rap.tsv	cuj	rap	598
cuj.zip:tsv/cuj/cuj-rbb.tsv	cuj	rbb	506
cuj.zip:tsv/cuj/cuj-rmy.tsv	cuj	rmy	712
cuj.zip:tsv/cuj/cuj-ro.tsv	cuj	ro	519
cuj.zip:tsv/cuj/cuj-rtm.tsv	cuj	rtm	589
cuj.zip:tsv/cuj/cuj-ru.tsv	cuj	ru	719
cuj.zip:tsv/cuj/cuj-rut.tsv	cuj	rut	3096
cuj.zip:tsv/cuj/cuj-sa.tsv	cuj	sa	1194
cuj.zip:tsv/cuj/cuj-sap.tsv	cuj	sap	846
cuj.zip:tsv/cuj/cuj-scb.tsv	cuj	scb	95
cuj.zip:tsv/cuj/cuj-se.tsv	cuj	se	591
cuj.zip:tsv/cuj/cuj-sei.tsv	cuj	sei	684
cuj.zip:tsv/cuj/cuj-sel.tsv	cuj	sel	594
cuj.zip:tsv/cuj/cuj-sga.tsv	cuj	sga	591
cuj.zip:tsv/cuj/cuj-sh.tsv	cuj	sh	808
cuj.zip:tsv/cuj/cuj-shb.tsv	cuj	shb	533
cuj.zip:tsv/cuj/cuj-shn.tsv	cuj	shn	1448
cuj.zip:tsv/cuj/cuj-shp.tsv	cuj	shp	760
cuj.zip:tsv/cuj/cuj-sja.tsv	cuj	sja	568
cuj.zip:tsv/cuj/cuj-snn.tsv	cuj	snn	713
