"memoravelmente"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/memoravelmente-adv-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/memoravelmente_memorabelmente-adv-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/memoravelmente_memorabelmente-adv-pt-sense-memorabelmente_memoravelmente-adv-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/memorabelmente_memoravelmente-adv-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/memorabelmente-adv-gl>		"memorabelmente"@gl	
"setorialmente"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/setorialmente-adv-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/setorialmente_sectorialmente-adv-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/setorialmente_sectorialmente-adv-pt-sense-sectorialmente_setorialmente-adv-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/sectorialmente_setorialmente-adv-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/sectorialmente-adv-gl>		"sectorialmente"@gl	
"extrato"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/extrato-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/extrato_extracto-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/extrato_extracto-n-pt-sense-extracto_extrato-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/extracto_extrato-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/extracto-n-gl>		"extracto"@gl	
"conhecimento"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/conhecimento-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/conhecimento_co%C3%B1ecemento-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/conhecimento_co%C3%B1ecemento-n-pt-sense-co%C3%B1ecemento_conhecimento-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/co%C3%B1ecemento_conhecimento-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/co%C3%B1ecemento-n-gl>		"coñecemento"@gl	
"e"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/e-cnjcoo-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/e_e%20mais-cnjcoo-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/e_e%20mais-cnjcoo-pt-sense-e%20mais_e-cnjcoo-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/e%20mais_e-cnjcoo-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/e%20mais-cnjcoo-gl>		"e mais"@gl	
"inflexivelmente"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/inflexivelmente-adv-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/inflexivelmente_inflexiblemente-adv-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/inflexivelmente_inflexiblemente-adv-pt-sense-inflexiblemente_inflexivelmente-adv-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/inflexiblemente_inflexivelmente-adv-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/inflexiblemente-adv-gl>		"inflexiblemente"@gl	
"partilha"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/partilha-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/partilha_repartici%C3%B3n-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/partilha_repartici%C3%B3n-n-pt-sense-repartici%C3%B3n_partilha-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/repartici%C3%B3n_partilha-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/repartici%C3%B3n-n-gl>		"repartición"@gl	
"bom"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/bom-adj-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/bom_bo-adj-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/bom_bo-adj-pt-sense-bo_bom-adj-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/bo_bom-adj-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/bo-adj-gl>		"bo"@gl	
"fatura"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/fatura-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/fatura_factura-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/fatura_factura-n-pt-sense-factura_fatura-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/factura_fatura-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/factura-n-gl>		"factura"@gl	
"tradição"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/tradi%C3%A7%C3%A3o-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/tradi%C3%A7%C3%A3o_tradici%C3%B3n-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/tradi%C3%A7%C3%A3o_tradici%C3%B3n-n-pt-sense-tradici%C3%B3n_tradi%C3%A7%C3%A3o-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/tradici%C3%B3n_tradi%C3%A7%C3%A3o-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/tradici%C3%B3n-n-gl>		"tradición"@gl	
