"keçir"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/ke%C3%A7ir-v-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ke%C3%A7ir_ger%C3%A7ekle%C5%9Ftir-v-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ke%C3%A7ir_ger%C3%A7ekle%C5%9Ftir-v-crh-sense-ger%C3%A7ekle%C5%9Ftir_ke%C3%A7ir-v-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ger%C3%A7ekle%C5%9Ftir_ke%C3%A7ir-v-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/ger%C3%A7ekle%C5%9Ftir-v-tr>		"gerçekleştir"@tr	
"Abdulveli"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Abdulveli-np-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Abdulveli_Abd%C3%BClveli-np-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Abdulveli_Abd%C3%BClveli-np-crh-sense-Abd%C3%BClveli_Abdulveli-np-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Abd%C3%BClveli_Abdulveli-np-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/Abd%C3%BClveli-np-tr>		"Abdülveli"@tr	
"taraf"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/taraf-n-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/taraf_taraf-n-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/taraf_taraf-n-crh-sense-taraf_taraf-n-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/taraf_taraf-n-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/taraf-n-tr>		"taraf"@tr	
"sürü"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/s%C3%BCr%C3%BC-n-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/s%C3%BCr%C3%BC_s%C3%BCr%C3%BC-n-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/s%C3%BCr%C3%BC_s%C3%BCr%C3%BC-n-crh-sense-s%C3%BCr%C3%BC_s%C3%BCr%C3%BC-n-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/s%C3%BCr%C3%BC_s%C3%BCr%C3%BC-n-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/s%C3%BCr%C3%BC-n-tr>		"sürü"@tr	
"Zolotonoşa"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Zolotono%C5%9Fa-np-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Zolotono%C5%9Fa_Zolotono%C5%9Fa-np-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Zolotono%C5%9Fa_Zolotono%C5%9Fa-np-crh-sense-Zolotono%C5%9Fa_Zolotono%C5%9Fa-np-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Zolotono%C5%9Fa_Zolotono%C5%9Fa-np-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/Zolotono%C5%9Fa-np-tr>		"Zolotonoşa"@tr	
"aşılama"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/a%C5%9F%C4%B1lama-n-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/a%C5%9F%C4%B1lama_a%C5%9F%C4%B1lama-n-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/a%C5%9F%C4%B1lama_a%C5%9F%C4%B1lama-n-crh-sense-a%C5%9F%C4%B1lama_a%C5%9F%C4%B1lama-n-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/a%C5%9F%C4%B1lama_a%C5%9F%C4%B1lama-n-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/a%C5%9F%C4%B1lama-n-tr>		"aşılama"@tr	
"qadı"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/qad%C4%B1-n-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/qad%C4%B1_kad%C4%B1-n-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/qad%C4%B1_kad%C4%B1-n-crh-sense-kad%C4%B1_qad%C4%B1-n-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/kad%C4%B1_qad%C4%B1-n-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/kad%C4%B1-n-tr>		"kadı"@tr	
"müderris"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/m%C3%BCderris-n-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/m%C3%BCderris_m%C3%BCderris-n-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/m%C3%BCderris_m%C3%BCderris-n-crh-sense-m%C3%BCderris_m%C3%BCderris-n-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/m%C3%BCderris_m%C3%BCderris-n-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/m%C3%BCderris-n-tr>		"müderris"@tr	
"Totayköy"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Totayk%C3%B6y-np-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Totayk%C3%B6y_Totayk%C3%B6y-np-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Totayk%C3%B6y_Totayk%C3%B6y-np-crh-sense-Totayk%C3%B6y_Totayk%C3%B6y-np-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Totayk%C3%B6y_Totayk%C3%B6y-np-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/Totayk%C3%B6y-np-tr>		"Totayköy"@tr	
"ücret"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/%C3%BCcret-n-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C3%BCcret_%C3%BCcret-n-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C3%BCcret_%C3%BCcret-n-crh-sense-%C3%BCcret_%C3%BCcret-n-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C3%BCcret_%C3%BCcret-n-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/%C3%BCcret-n-tr>		"ücret"@tr	
"dramaturg"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/dramaturg-n-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/dramaturg_senarist-n-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/dramaturg_senarist-n-crh-sense-senarist_dramaturg-n-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/senarist_dramaturg-n-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/senarist-n-tr>		"senarist"@tr	
