"pakta"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/pakta-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/pakta_pakatan-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/pakta_pakatan-n-id-sense-pakatan_pakta-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/pakatan_pakta-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/pakatan-n-zlm>		"pakatan"@zlm	
"sahib"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/sahib-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/sahib_sahib-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/sahib_sahib-n-id-sense-sahib_sahib-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/sahib_sahib-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/sahib-n-zlm>		"sahib"@zlm	
"hobi"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/hobi-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/hobi_hobi-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/hobi_hobi-n-id-sense-hobi_hobi-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/hobi_hobi-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/hobi-n-zlm>		"hobi"@zlm	
"ani"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/ani-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/ani_ani-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/ani_ani-n-id-sense-ani_ani-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/ani_ani-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/ani-n-zlm>		"ani"@zlm	
"air"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/air-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/air_air-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/air_air-n-id-sense-air_air-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/air_air-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/air-n-zlm>		"air"@zlm	
"kognisi"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/kognisi-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/kognisi_kognisi-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/kognisi_kognisi-n-id-sense-kognisi_kognisi-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/kognisi_kognisi-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/kognisi-n-zlm>		"kognisi"@zlm	
"mulia"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/mulia-adj-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/mulia_mulia-adj-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/mulia_mulia-adj-id-sense-mulia_mulia-adj-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/mulia_mulia-adj-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/mulia-adj-zlm>		"mulia"@zlm	
"kontraktor"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/kontraktor-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/kontraktor_kontraktor-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/kontraktor_kontraktor-n-id-sense-kontraktor_kontraktor-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/kontraktor_kontraktor-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/kontraktor-n-zlm>		"kontraktor"@zlm	
"bikini"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/bikini-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/bikini_bikini-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/bikini_bikini-n-id-sense-bikini_bikini-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/bikini_bikini-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/bikini-n-zlm>		"bikini"@zlm	
"garbarata"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/garbarata-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/garbarata_garbarata-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/garbarata_garbarata-n-id-sense-garbarata_garbarata-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/garbarata_garbarata-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/garbarata-n-zlm>		"garbarata"@zlm	
